1,31.0
2,31.5
3,31.7
4,31.724999999999998
5,31.6525
6,31.53
7,31.386125
8,31.2376875
9,31.0941625
10,30.960515625
11,30.8389840625
12,30.7301925
13,30.633847515625
14,30.549165398437502
15,30.475131964062502
16,30.410656976953128
17,30.354662885195317
18,30.306132990468754
19,30.264134898845708
20,30.227829203510748
21,30.196469610900984
22,30.169398354420565
23,30.146039245635304
24,30.125889773521646
25,30.10851307518305
26,30.093530237337674
27,30.080613164655833
28,30.06947811644803
29,30.059879934111336
30,30.05160693712059
31,30.04447644191965
32,30.03833084746315
33,30.03303422813892
34,30.028469376103647
35,30.024535238679064
36,30.021144701161592
37,30.0182226704689
38,30.015704420064477
39,30.01353416133882
40,30.01166381097277
41,30.010051927722802
42,30.00866279554918
43,30.00746563307623
44,30.006433912062295
45,30.00554476990152
46,30.004778503218017
47,30.00411813138119
48,30.003549020301875
49,30.00305855819316
50,30.00263587612371
