1,38.0
2,36.5
3,35.35
4,34.45
5,33.7325
6,33.151250000000005
7,32.67400000000001
8,32.2778125
9,31.946018750000004
10,31.666231250000003
11,31.429036562500002
12,31.22712765625
13,31.054721375
14,30.9071618515625
15,30.78064602109375
16,30.67203001328125
17,30.578689708320315
18,30.498418055175783
19,30.429347743187503
20,30.369891684434574
21,30.318696267898734
22,30.274603975409086
23,30.236623015769325
24,30.20390233717899
25,30.17571084709536
26,30.151419985194593
27,30.13048901188944
28,30.112452525977137
29,30.096909832426512
30,30.083515859352342
31,30.071973381193935
32,30.062026349147114
33,30.053454164064007
34,30.046066754065098
35,30.039700340862442
36,30.03421379655786
37,30.02948550736245
38,30.02541067293685
39,30.021898980355928
40,30.018872600418625
41,30.01626446143218
42,30.014016761918025
43,30.01207968908934
44,30.010410314579097
45,30.008971642869508
46,30.00773179128576
47,30.00666328335041
48,30.005742439818448
49,30.004948853884947
50,30.004264938927275
